Product_Code,Warehouse,Month,Order_Demand,Product_Name
Product_1479,Whse_S,2,52000,Shakshuka
Product_0998,Whse_A,2,1500,Mushrooms
Product_1165,Whse_J,2,400000,Couscous Salad
Product_0031,Whse_S,2,1000,Smokin’ Beef Roast
Product_1387,Whse_S,2,2600,Cherry Tomatoes
Product_1388,Whse_J,2,5000,Stir-Fried Cabbage
Product_1195,Whse_J,2,79000,Low Fat Vanilla Yogurt
Product_1766,Whse_C,2,2000,Lentil Soup
Product_1502,Whse_J,2,13000,Broccoli Florets
Product_1396,Whse_J,2,8000,Roasted Vegetables
Product_1247,Whse_J,2,24000,Fudge Brownies
Product_0980,Whse_J,2,20700,Cabbage Rolls
Product_1766,Whse_S,2,13000,Meatloaf
Product_1166,Whse_C,2,500000,Stuffed Mushrooms
Product_1162,Whse_J,2,415000,Grilled Cheese Sandwich
Product_0387,Whse_C,2,7000,Red Grapes
Product_1394,Whse_C,2,160000,Carnival Cookie
Product_1970,Whse_C,2,1000,Country Fresh Ice Cream Sandwich
Product_1521,Whse_S,2,62000,White Rice
Product_1787,Whse_S,2,20000,Red Onion
Product_1512,Whse_C,2,3000,Tomato Bisque
Product_0374,Whse_C,2,3000,Cranberry Almond Granola
Product_0936,Whse_S,2,100000,Cheesy Ratatouille
Product_0084,Whse_S,2,205000,Baked Ziti
Product_1350,Whse_S,2,104000,Romaine Lettuce
Product_1502,Whse_S,2,15000,Broccoli Florets
Product_1466,Whse_J,2,2000,Plain Bagel
Product_1512,Whse_A,2,8500,Garlic Mashed Potatoes
Product_1269,Whse_S,2,3000,Chocolate Eclairs
Product_1403,Whse_S,2,221000,Banana Cream Pie
Product_0065,Whse_J,2,69000,Pumpkin Spice Latte
Product_0071,Whse_S,2,27000,Eggnog
Product_1404,Whse_C,2,7000,Home Fries
Product_0064,Whse_S,2,50000,English Cucumber
Product_1431,Whse_C,2,108000,Tomato
Product_1355,Whse_C,2,3000,Whipped Cream Cheese
Product_1812,Whse_J,2,20000,Hot Chocolate
Product_1432,Whse_S,2,7000,Low Fat Strawberry Yogurt
Product_1156,Whse_J,2,135000,Apple Cider
Product_1570,Whse_C,2,80000,Roasted Corn
Product_1135,Whse_C,2,47000,Beef Tacos
Product_1234,Whse_S,2,70000,Strawberry Preserves
Product_1393,Whse_C,2,10000,Chicken Quesadilla
Product_0073,Whse_J,2,55000,Vegetable Spring Rolls
Product_0085,Whse_J,2,108000,Fried Rice
Product_1465,Whse_S,2,1000,Chicken Noodle Soup
Product_0070,Whse_S,2,18000,Tuna Casserole
Product_1465,Whse_C,2,5000,Shepherd's Pie
Product_1348,Whse_J,2,4000,Mashed Cauliflower
Product_1817,Whse_S,2,25000,Mandarin Oranges
Product_1016,Whse_S,2,700,Sliced Olives
Product_0002,Whse_S,2,10000,Clam Chowder
Product_1624,Whse_J,2,90000,Potato Wedges
Product_1970,Whse_S,2,3000,Country Fresh Ice Cream Sandwich
Product_1825,Whse_C,2,20000,Mashed Red Potatoes
Product_1970,Whse_J,3,289000,Country Fresh Ice Cream Sandwich
Product_1991,Whse_J,3,53300,Cinnamon Raisin Bagel
Product_1359,Whse_J,3,7775000,Double Chocolate Muffin
Product_0002,Whse_S,3,85000,Turkey Sandwich
Product_1450,Whse_S,3,12000,Multigrain Bread
Product_1274,Whse_J,3,1962000,Orange Juice
Product_1382,Whse_J,3,1166700,Uproot Soy Milk
Product_1452,Whse_J,3,325200,Ham Croissant
Product_1453,Whse_J,3,1027900,Uproot Oat Milk
Product_1278,Whse_C,3,707000,Stir-Fried Sugar Snap Peas
Product_0033,Whse_S,3,530500,Carrots
Product_1825,Whse_J,3,277500,Mashed Red Potatoes
Product_0936,Whse_S,3,215000,Cheesy Ratatouille
Product_1520,Whse_C,3,52000,Vegetable Pizza
Product_1377,Whse_J,3,987600,Meat Lovers Pizza
Product_1455,Whse_J,3,73900,Margarita Pizza
Product_1451,Whse_J,3,1507000,Caprese Salad
Product_0066,Whse_J,3,38000,Buffalo Wings
Product_1350,Whse_S,3,422000,Romaine Lettuce
Product_0012,Whse_J,3,55000,Fried Zucchini
Product_1355,Whse_J,3,215000,Whipped Cream Cheese
Product_1224,Whse_J,3,134000,Chicken Pot Pie
Product_1216,Whse_J,3,97000,Vegetable Soup
Product_1581,Whse_J,3,113000,Beef Chili
Product_1342,Whse_C,3,185000,Granola with Nuts
Product_1394,Whse_C,3,314000,Carnival Cookie
Product_1886,Whse_J,3,209200,Chicken Alfredo
Product_1222,Whse_J,3,168700,Macaroni and Cheese
Product_1839,Whse_J,3,247000,Vanilla Coconut Plant-Based Yogurt
Product_1264,Whse_S,3,535000,Low Fat Blueberry Yogurt
Product_1342,Whse_S,3,1104000,Granola with Nuts
Product_1432,Whse_S,3,2064000,Low Fat Strawberry Yogurt
Product_1480,Whse_S,3,250000,Lemon Italian Ice Cup
Product_1287,Whse_J,3,1491800,2% Milk
Product_1295,Whse_J,3,2190800,Chocolate Milk
Product_1378,Whse_J,3,1337700,Jalapeno bagel
Product_1152,Whse_J,3,640000,BBQ Ribs
Product_0979,Whse_J,3,40400,Oatmeal
Product_1360,Whse_J,3,1222000,Cherry Danish
Product_0931,Whse_J,3,255000,Pineapple Slices
Product_1023,Whse_J,3,67400,Pumpkin Pie
Product_0063,Whse_J,3,153000,Spinach Dip
Product_1570,Whse_J,3,2500,Roasted Corn
Product_0082,Whse_J,3,371000,Garlic Bread
Product_1134,Whse_J,3,92200,Tater Tots
Product_1456,Whse_J,3,323150,Cheddar Cheese
Product_1294,Whse_J,3,1337100,Strawberry Cake
Product_1286,Whse_J,3,2037200,Peanut Butter
Product_1493,Whse_J,3,44050,Barbecue Sauce
Product_1163,Whse_J,3,85000,Mango Smoothie
Product_1248,Whse_J,3,4533000,Vegetable Stir-Fry
Product_1526,Whse_J,3,271000,Spaghetti Bolognese
Product_1430,Whse_J,3,214100,Cream Cheese Danish
Product_0016,Whse_J,3,95900,Grilled Salmon
Product_0012,Whse_C,3,2000,Beef Stroganoff
Product_1245,Whse_C,3,1300000,Chicken Parmesan
Product_1247,Whse_C,3,344000,Fudge Brownies
Product_1263,Whse_S,3,350000,Everyseed Bagel
Product_1341,Whse_S,3,2716000,Whipped Butter
Product_0979,Whse_A,3,33300,Oatmeal
Product_0984,Whse_A,3,23000,Bacon
Product_0998,Whse_A,3,7700,Mushrooms
Product_1450,Whse_J,3,211000,Multigrain Bread
Product_0981,Whse_J,3,41300,Chocolate Chip Pancakes
Product_0083,Whse_J,3,232000,Blueberry Bagel
Product_0031,Whse_J,3,59600,Smokin’ Beef Roast
Product_1479,Whse_J,3,203000,Apple Tart
Product_1469,Whse_J,3,65700,Lemon Meringue Pie
Product_1157,Whse_J,3,610000,Greek Salad
Product_1554,Whse_J,3,479900,Caesar Salad
Product_0064,Whse_J,3,203000,English Cucumber
Product_0071,Whse_J,3,54000,French Onion Soup
Product_1016,Whse_J,3,1630100,Sliced Olives
Product_1135,Whse_J,3,175000,Bruschetta
Product_1290,Whse_J,3,244000,Garlic Shrimp
Product_1241,Whse_J,3,995000,Eggplant Lasagna
Product_1264,Whse_J,3,693000,Low Fat Blueberry Yogurt
Product_1521,Whse_J,3,117000,White Rice
Product_1439,Whse_J,3,104000,Falafel
Product_1470,Whse_A,3,123700,Mandarin Crispy Tofu
Product_1341,Whse_C,3,2590000,Whipped Butter
Product_1466,Whse_C,3,150000,Plain Bagel
Product_0021,Whse_J,3,20000,English Muffin
Product_0033,Whse_J,3,224000,Carrots
Product_1470,Whse_J,3,38300,Mandarin Crispy Tofu
Product_1432,Whse_J,3,341000,Low Fat Strawberry Yogurt
Product_1356,Whse_J,3,201000,Spring Mix Lettuce
Product_1458,Whse_J,3,74000,Stuffed Peppers
Product_1387,Whse_J,3,48200,Cherry Tomatoes
Product_1463,Whse_J,3,155300,Vegetable Curry
Product_1512,Whse_J,3,232200,Roasted Chicken
Product_1388,Whse_J,3,6700,Stir-Fried Cabbage
Product_1513,Whse_J,3,32200,Eggs Scrambled
Product_1278,Whse_J,3,88000,Stir-Fried Sugar Snap Peas
Product_1350,Whse_J,3,1100000,Romaine Lettuce
Product_1418,Whse_J,3,134200,Pasta Primavera
Product_1520,Whse_J,3,188000,Chocolate Fudge
Product_1380,Whse_J,3,36300,Vanilla Cheesecake
Product_1556,Whse_J,3,82000,Raspberry Sorbet
Product_1555,Whse_J,3,150700,Coconut Shrimp
Product_1496,Whse_A,3,222900,Buttermilk Biscuits
Product_0936,Whse_J,3,180000,Cheesy Ratatouille
Product_1247,Whse_J,3,28000,Fudge Brownies
Product_1156,Whse_J,3,325000,Sweet Potato Fries
Product_1787,Whse_J,3,57500,Red Onion
Product_0984,Whse_J,3,28200,Bacon
Product_1312,Whse_J,3,71100,Zucchini Bread
Product_1396,Whse_J,3,27000,Avocado Toast
Product_1839,Whse_S,3,9000,Vanilla Coconut Plant-Based Yogurt
Product_1356,Whse_S,3,109000,Spring Mix Lettuce
Product_1825,Whse_S,3,115000,Mashed Red Potatoes
Product_1159,Whse_J,3,230000,Blueberry Crumble
Product_1570,Whse_C,3,79500,Roasted Corn
Product_1316,Whse_J,3,191300,Churros
Product_1350,Whse_C,3,112000,Romaine Lettuce
Product_1262,Whse_J,3,295500,Banana Bread
Product_0094,Whse_C,3,131000,Sugar Cookie
Product_1502,Whse_C,3,353500,Broccoli Florets
Product_1263,Whse_C,3,148000,Everyseed Bagel
Product_1393,Whse_S,3,1059000,Creme Brulee
Product_1403,Whse_S,3,248000,Fish Tacos
Product_1381,Whse_J,3,369100,Vegetable Quesadilla
Product_1256,Whse_J,3,84000,Chicken Burrito
Product_0933,Whse_J,3,95000,Beef Enchiladas
Product_1250,Whse_J,3,225600,Dinner Rolls
Product_1246,Whse_J,3,101000,Vegetable Sushi
Product_1393,Whse_J,3,230000,Tofu Stir-Fry
Product_1315,Whse_J,3,132500,Miso Soup
Product_1242,Whse_J,3,54000,Shrimp Pad Thai
Product_1512,Whse_C,3,15300,Lamb Gyro
Product_1279,Whse_C,3,223000,Hard Boiled Eggs
Product_1278,Whse_S,3,256000,Stir-Fried Sugar Snap Peas
Product_1394,Whse_S,3,62000,Carnival Cookie
Product_1431,Whse_S,3,777000,Tomato
Product_0012,Whse_S,3,38000,Falafel Wrap
Product_0981,Whse_A,3,20250,Shakshuka
Product_1250,Whse_A,3,49700,Dinner Rolls
Product_1299,Whse_A,3,45000,Blue Bunny Cookie Ice Cream Sandwich
Product_1198,Whse_J,3,75000,Banana Peppers
Product_1394,Whse_J,3,66000,Carnival Cookie
Product_1397,Whse_J,3,60000,Couscous Salad
Product_1469,Whse_A,3,11000,Lentil Soup
Product_1410,Whse_A,3,117900,Mandarin Crispy Chicken
Product_0980,Whse_A,3,19500,Roasted Vegetables
Product_1241,Whse_C,3,89000,Cabbage Rolls
Product_1410,Whse_J,3,193000,Mandarin Crispy Chicken
Product_1403,Whse_J,3,286000,Meatloaf
Product_1375,Whse_J,3,73000,Stuffed Mushrooms
Product_1766,Whse_J,3,85000,Grilled Cheese Sandwich
Product_0065,Whse_J,3,151000,Tomato Bisque
Product_0073,Whse_J,3,184000,Baked Ziti
Product_0085,Whse_J,3,241000,Garlic Mashed Potatoes
Product_1465,Whse_J,3,78000,Chocolate Eclairs
Product_1233,Whse_J,3,45000,Banana Cream Pie
Product_0031,Whse_A,3,3000,Smokin’ Beef Roast
Product_1388,Whse_A,3,161300,Stir-Fried Cabbage
Product_1825,Whse_A,3,72500,Mashed Red Potatoes
Product_1461,Whse_A,3,27600,Zesty Egg Scramble
Product_1281,Whse_J,3,27000,Red Onion
Product_0070,Whse_J,3,59000,Pumpkin Spice Latte
Product_0943,Whse_J,3,52000,Blueberry Muffin
Product_1496,Whse_J,3,17700,Buttermilk Biscuits
Product_1823,Whse_J,3,95000,Radish Sprouts
Product_1904,Whse_S,3,202000,Chocolate Croissant
Product_1404,Whse_S,3,14000,Home Fries
Product_1355,Whse_S,3,74000,Whipped Cream Cheese
Product_1234,Whse_S,3,152000,Strawberry Preserves
Product_1567,Whse_S,3,681500,Avocado
Product_1574,Whse_S,3,1069500,Eggnog
Product_1241,Whse_S,3,820000,Hot Chocolate
Product_0387,Whse_S,3,101000,Red Grapes
Product_0374,Whse_S,3,90000,Cranberry Almond Granola
Product_1279,Whse_J,3,50000,Hard Boiled Eggs
Product_1281,Whse_S,3,94000,Red Onion
Product_1431,Whse_C,3,111000,Tomato
Product_1281,Whse_C,3,136000,Red Onion
Product_1432,Whse_C,3,87000,Low Fat Strawberry Yogurt
Product_1151,Whse_J,3,345000,Apple Cider
Product_0984,Whse_S,3,6000,Bacon
Product_0998,Whse_S,3,43900,Mushrooms
Product_1147,Whse_J,3,20000,Apple Juice
Product_1502,Whse_S,3,59500,Broccoli Florets
Product_1480,Whse_C,3,1564000,Lemon Italian Ice Cup
Product_0021,Whse_S,3,27500,English Muffin
Product_1361,Whse_J,3,230000,Beef Tacos
Product_1461,Whse_J,3,3300,Zesty Egg Scramble
Product_0021,Whse_C,3,58000,English Muffin
Product_0083,Whse_S,3,1420000,Blueberry Bagel
Product_1480,Whse_J,3,37000,Lemon Italian Ice Cup
Product_1387,Whse_C,3,3800,Cherry Tomatoes
Product_1403,Whse_C,3,133000,Chicken Quesadilla
Product_1466,Whse_S,3,46000,Plain Bagel
Product_1282,Whse_J,3,190000,Vegetable Spring Rolls
Product_1435,Whse_S,3,8000,Fried Rice
Product_1149,Whse_J,3,230000,Chicken Noodle Soup
Product_1548,Whse_A,3,74150,Roasted Parsnips
Product_1839,Whse_A,3,13000,Vanilla Coconut Plant-Based Yogurt
Product_1435,Whse_A,3,9000,Tuna Casserole
Product_1432,Whse_A,3,55000,Low Fat Strawberry Yogurt
Product_1279,Whse_S,3,2000,Hard Boiled Eggs
Product_1267,Whse_J,3,2000,Shepherd's Pie
Product_1970,Whse_S,3,69000,Country Fresh Ice Cream Sandwich
Product_1270,Whse_C,3,25000,Savory Buttered Peas
Product_1439,Whse_C,3,36000,Falafel
Product_0374,Whse_C,3,20000,Cranberry Almond Granola
Product_1479,Whse_S,3,13000,Mashed Cauliflower
Product_1465,Whse_S,3,9000,Clam Chowder
Product_0424,Whse_A,3,37000,Assorted Popsicle
Product_1018,Whse_J,3,176000,Potato Wedges
Product_1825,Whse_C,3,52500,Mashed Red Potatoes
Product_1435,Whse_J,3,20000,Turkey Sandwich
Product_1270,Whse_J,3,24000,Savory Buttered Peas
Product_0936,Whse_A,3,55000,Cheesy Ratatouille
Product_1387,Whse_A,3,4500,Cherry Tomatoes
Product_1466,Whse_J,3,12000,Plain Bagel
Product_1195,Whse_S,3,12000,Low Fat Vanilla Yogurt
Product_1312,Whse_S,3,300,Ham Croissant
Product_0083,Whse_C,3,328000,Blueberry Bagel
Product_1393,Whse_C,3,47000,Vegetable Pizza
Product_1158,Whse_J,3,112000,Meat Lovers Pizza
Product_1970,Whse_C,3,5000,Country Fresh Ice Cream Sandwich
Product_1512,Whse_A,3,1600,Margarita Pizza
Product_1264,Whse_A,3,33000,Low Fat Blueberry Yogurt
Product_1513,Whse_A,3,55300,Eggs Scrambled
Product_1904,Whse_C,3,176000,Chocolate Croissant
Product_1356,Whse_C,3,3000,Spring Mix Lettuce
Product_0064,Whse_S,3,50000,English Cucumber
Product_0071,Whse_S,3,10000,Caprese Salad
Product_1766,Whse_C,3,3000,Buffalo Wings
Product_1824,Whse_S,3,55000,Fried Zucchini
Product_1502,Whse_J,3,73500,Broccoli Florets
Product_1479,Whse_C,3,18000,Chicken Pot Pie
Product_1264,Whse_C,3,75000,Low Fat Blueberry Yogurt
Product_1016,Whse_C,3,1000,Sliced Olives
Product_1269,Whse_J,3,151000,Vegetable Soup
Product_1195,Whse_J,3,83000,Low Fat Vanilla Yogurt
Product_1812,Whse_J,3,20000,Beef Chili
Product_1165,Whse_J,3,5000,Chicken Alfredo
Product_1234,Whse_J,3,7000,Strawberry Preserves
Product_0980,Whse_J,3,11200,Macaroni and Cheese
Product_1904,Whse_J,3,21000,Chocolate Croissant
Product_1817,Whse_J,3,20000,Mandarin Oranges
Product_1581,Whse_C,3,32000,BBQ Ribs
Product_2042,Whse_J,3,100000,Pineapple Slices
Product_1624,Whse_J,3,91000,Pumpkin Pie
Product_1348,Whse_S,3,4000,Spinach Dip
Product_1245,Whse_S,3,70000,Garlic Bread
Product_1237,Whse_S,3,43000,Tater Tots
Product_1521,Whse_S,3,130000,White Rice
Product_1450,Whse_C,3,2000,Multigrain Bread
Product_0033,Whse_C,3,12000,Carrots
Product_1886,Whse_S,3,17000,Cheddar Cheese
Product_0387,Whse_C,3,22000,Red Grapes
Product_1570,Whse_S,3,144500,Roasted Corn
Product_1162,Whse_J,3,30000,Strawberry Cake
Product_0998,Whse_J,3,3800,Mushrooms
Product_1216,Whse_S,3,3000,Peanut Butter
Product_1166,Whse_C,3,470000,Barbecue Sauce
Product_1439,Whse_S,3,1000,Falafel
Product_1216,Whse_C,3,31000,Mango Smoothie
Product_1355,Whse_C,3,3000,Whipped Cream Cheese
Product_1431,Whse_A,3,13000,Tomato
Product_1242,Whse_S,3,11000,Vegetable Stir-Fry
Product_1766,Whse_S,3,9000,Spaghetti Bolognese
Product_1016,Whse_S,3,5000,Sliced Olives
Product_1224,Whse_S,3,2000,Grilled Salmon
Product_1407,Whse_J,3,3000,Country White Bread
Product_0071,Whse_C,3,100000,Beef Stroganoff
Product_1198,Whse_C,3,14000,Banana Peppers
Product_0063,Whse_S,3,25000,Chicken Parmesan
Product_0070,Whse_S,3,26000,Chocolate Chip Pancakes
Product_1513,Whse_C,3,200,Eggs Scrambled
Product_1404,Whse_C,3,12000,Home Fries
Product_1991,Whse_C,3,1400,Cinnamon Raisin Bagel
Product_1047,Whse_J,3,60000,Apple Tart
Product_1521,Whse_C,3,12000,White Rice
Product_0979,Whse_S,3,3900,Oatmeal
Product_0980,Whse_S,3,17500,Lemon Meringue Pie
Product_1348,Whse_J,3,10000,Greek Salad
Product_0084,Whse_S,3,200000,Caesar Salad
Product_1823,Whse_C,3,25000,Radish Sprouts
Product_1465,Whse_C,3,18000,French Onion Soup
Product_1404,Whse_J,3,3000,Home Fries
Product_0063,Whse_C,3,10000,Bruschetta
Product_1153,Whse_J,3,60000,Garlic Shrimp
Product_1521,Whse_A,3,13000,White Rice
Product_1886,Whse_A,3,200,Eggplant Lasagna
Product_0082,Whse_S,3,1000,Stuffed Peppers
Product_0031,Whse_S,3,2000,Smokin’ Beef Roast
Product_1387,Whse_S,3,2000,Cherry Tomatoes
Product_1817,Whse_S,3,7500,Mandarin Oranges
Product_1246,Whse_S,3,3000,Vegetable Curry
Product_0098,Whse_J,3,146000,Roasted Chicken
Product_1470,Whse_C,3,400000,Mandarin Crispy Tofu
Product_0031,Whse_J,4,57300,Smokin’ Beef Roast
Product_1023,Whse_J,4,122200,Pasta Primavera
Product_1341,Whse_S,4,2415000,Whipped Butter
Product_0082,Whse_J,4,196000,Chocolate Fudge
Product_1274,Whse_J,4,1658000,Orange Juice
Product_1359,Whse_J,4,8960000,Double Chocolate Muffin
Product_1581,Whse_J,4,105000,Vanilla Cheesecake
Product_1479,Whse_C,4,8000,Raspberry Sorbet
Product_0374,Whse_S,4,41000,Cranberry Almond Granola
Product_1355,Whse_J,4,153000,Whipped Cream Cheese
Product_1248,Whse_J,4,2557000,Coconut Shrimp
Product_1316,Whse_J,4,95500,Sweet Potato Fries
Product_1286,Whse_J,4,1461300,Zucchini Bread
Product_1294,Whse_J,4,1350900,Avocado Toast
Product_1970,Whse_J,4,267000,Country Fresh Ice Cream Sandwich
Product_1451,Whse_J,4,1521000,Blueberry Crumble
Product_1465,Whse_J,4,94000,Churros
Product_1241,Whse_J,4,1155000,Creme Brulee
Product_1396,Whse_J,4,61000,Fish Tacos
Product_1216,Whse_J,4,89000,Vegetable Quesadilla
Product_1158,Whse_J,4,165000,Chicken Burrito
Product_1839,Whse_J,4,122000,Vanilla Coconut Plant-Based Yogurt
Product_0033,Whse_J,4,130000,Carrots
Product_1157,Whse_J,4,360000,Beef Enchiladas
Product_1360,Whse_J,4,864000,Cherry Danish
Product_1162,Whse_J,4,55000,Vegetable Sushi
Product_1135,Whse_J,4,134000,Tofu Stir-Fry
Product_1378,Whse_J,4,1294300,Jalapeno bagel
Product_0984,Whse_J,4,17800,Bacon
Product_1381,Whse_J,4,503800,Miso Soup
Product_1554,Whse_J,4,327200,Shrimp Pad Thai
Product_1016,Whse_J,4,1554800,Sliced Olives
Product_0979,Whse_J,4,23400,Oatmeal
Product_1496,Whse_J,4,11000,Buttermilk Biscuits
Product_1787,Whse_J,4,70000,Red Onion
Product_1886,Whse_J,4,482600,Lamb Gyro
Product_1825,Whse_J,4,410000,Mashed Red Potatoes
Product_1991,Whse_J,4,100800,Cinnamon Raisin Bagel
Product_1234,Whse_S,4,170000,Strawberry Preserves
Product_1393,Whse_S,4,402000,Falafel Wrap
Product_1567,Whse_S,4,424000,Avocado
Product_0936,Whse_J,4,157500,Cheesy Ratatouille
Product_1287,Whse_J,4,1173600,2% Milk
Product_1278,Whse_C,4,400000,Stir-Fried Sugar Snap Peas
Product_1247,Whse_C,4,292000,Fudge Brownies
Product_1295,Whse_J,4,1817400,Chocolate Milk
Product_1198,Whse_J,4,103000,Banana Peppers
Product_1262,Whse_J,4,252000,Banana Bread
Product_1315,Whse_J,4,102700,Shakshuka
Product_1361,Whse_J,4,580000,Couscous Salad
Product_1263,Whse_S,4,569000,Everyseed Bagel
Product_1159,Whse_J,4,280000,Lentil Soup
Product_1410,Whse_J,4,100300,Mandarin Crispy Chicken
Product_1453,Whse_J,4,1018500,Uproot Oat Milk
Product_1222,Whse_J,4,118200,Roasted Vegetables
Product_1356,Whse_J,4,334000,Spring Mix Lettuce
Product_1278,Whse_J,4,87000,Stir-Fried Sugar Snap Peas
Product_0016,Whse_J,4,74900,Cabbage Rolls
Product_1382,Whse_J,4,1195100,Uproot Soy Milk
Product_1455,Whse_J,4,75600,Meatloaf
Product_1456,Whse_J,4,296050,Stuffed Mushrooms
Product_0066,Whse_J,4,67000,Grilled Cheese Sandwich
Product_1418,Whse_J,4,139900,Tomato Bisque
Product_0012,Whse_J,4,52000,Baked Ziti
Product_1581,Whse_S,4,32000,Garlic Mashed Potatoes
Product_1452,Whse_J,4,424400,Chocolate Eclairs
Product_1430,Whse_J,4,190400,Cream Cheese Danish
Product_1766,Whse_S,4,12000,Banana Cream Pie
Product_1152,Whse_J,4,380000,Pumpkin Spice Latte
Product_0083,Whse_S,4,2250000,Blueberry Bagel
Product_1256,Whse_J,4,20800,Eggnog
Product_1264,Whse_J,4,408000,Low Fat Blueberry Yogurt
Product_1432,Whse_J,4,257000,Low Fat Strawberry Yogurt
Product_1521,Whse_J,4,93000,White Rice
Product_1570,Whse_J,4,10500,Roasted Corn
Product_1493,Whse_J,4,87000,Hot Chocolate
Product_1403,Whse_J,4,150000,Apple Cider
Product_1377,Whse_J,4,882200,Beef Tacos
Product_1555,Whse_J,4,142500,Chicken Quesadilla
Product_1458,Whse_J,4,66700,Vegetable Spring Rolls
Product_0021,Whse_J,4,23500,English Muffin
Product_1387,Whse_J,4,78900,Cherry Tomatoes
Product_1290,Whse_J,4,262000,Fried Rice
Product_1526,Whse_J,4,353000,Chicken Noodle Soup
Product_1342,Whse_S,4,225000,Granola with Nuts
Product_1431,Whse_S,4,819000,Tomato
Product_0980,Whse_A,4,2500,Tuna Casserole
Product_0424,Whse_A,4,65000,Assorted Popsicle
Product_0979,Whse_A,4,49300,Oatmeal
Product_0981,Whse_A,4,17950,Shepherd's Pie
Product_1461,Whse_A,4,28150,Zesty Egg Scramble
Product_0943,Whse_J,4,109000,Blueberry Muffin
Product_1469,Whse_J,4,51800,Mashed Cauliflower
Product_1350,Whse_J,4,615000,Romaine Lettuce
Product_1520,Whse_J,4,129000,Clam Chowder
Product_0981,Whse_J,4,16800,Potato Wedges
Product_1312,Whse_J,4,76700,Turkey Sandwich
Product_1375,Whse_J,4,68000,Ham Croissant
Product_1480,Whse_J,4,80000,Lemon Italian Ice Cup
Product_1502,Whse_J,4,39500,Broccoli Florets
Product_1299,Whse_A,4,47700,Blue Bunny Cookie Ice Cream Sandwich
Product_1766,Whse_J,4,81000,Vegetable Pizza
Product_1463,Whse_J,4,100100,Meat Lovers Pizza
Product_1512,Whse_J,4,160300,Margarita Pizza
Product_1513,Whse_J,4,34400,Eggs Scrambled
Product_1149,Whse_J,4,265000,Caprese Salad
Product_0064,Whse_J,4,118000,English Cucumber
Product_1247,Whse_J,4,37000,Fudge Brownies
Product_1250,Whse_J,4,134400,Dinner Rolls
Product_0065,Whse_J,4,115000,Buffalo Wings
Product_0073,Whse_J,4,52000,Fried Zucchini
Product_0085,Whse_J,4,213000,Chicken Pot Pie
Product_1264,Whse_A,4,74000,Low Fat Blueberry Yogurt
Product_1250,Whse_A,4,17700,Dinner Rolls
Product_1496,Whse_A,4,132100,Buttermilk Biscuits
Product_1388,Whse_A,4,90600,Stir-Fried Cabbage
Product_1548,Whse_A,4,6250,Roasted Parsnips
Product_1246,Whse_J,4,144000,Vegetable Soup
Product_1823,Whse_J,4,70000,Radish Sprouts
